상호명,지점명,도로명주소,경도,위도,광역시도,시군구,ID,브랜드명,스타벅스 매장수
스타벅스,,대전광역시 대덕구 신탄진로 779,127.429330216926,36.4469950405009,대전광역시,대덕구,대전 대덕,스타벅스,1
스타벅스,대전세이1층점,대전광역시 중구 계백로 1700,127.40880280715,36.3206307062252,대전광역시,중구,대전 중구,스타벅스,1
스타벅스,대전월평점,대전광역시 서구 청사로123번길 25,127.37729761340799,36.361026993874795,대전광역시,서구,대전 서구,스타벅스,1
스타벅스,대전노은점,대전광역시 유성구 은구비남로33번길 26,127.31955887860501,36.3734737429302,대전광역시,유성구,대전 유성,스타벅스,1
스타벅스타임월드점,타임월드점,대전광역시 서구 대덕대로 211,127.37817276323601,36.35186586230329,대전광역시,서구,대전 서구,스타벅스,1
스타벅스,월평트레이더스점,대전광역시 서구 한밭대로 580,127.362928278008,36.3576977454764,대전광역시,서구,대전 서구,스타벅스,1
스타벅스,은행동점,대전광역시 중구 중앙로 164,127.42764069277099,36.3290680062403,대전광역시,중구,대전 중구,스타벅스,1
스타벅스,둔산은하수점,대전광역시 서구 둔산로31번길 28,127.377796432561,36.3529544138761,대전광역시,서구,대전 서구,스타벅스,1
스타벅스,대전관평동,대전광역시 유성구 테크노중앙로 68,127.39263051878599,36.4254546590999,대전광역시,유성구,대전 유성,스타벅스,1
스타벅스,대전만년점,대전광역시 서구 만년로 81,127.382003013439,36.367675586322,대전광역시,서구,대전 서구,스타벅스,1
스타벅스,대전ICDT점,대전광역시 대덕구 동서대로 1776,127.444425210613,36.3542831488655,대전광역시,대덕구,대전 대덕,스타벅스,1
스타벅스,대전엑스포,대전광역시 유성구 엑스포로97번길 40,127.39047149728201,36.3763440126597,대전광역시,유성구,대전 유성,스타벅스,1
스타벅스,,대전광역시 서구 계룡로 650,127.393558448866,36.337588016126396,대전광역시,서구,대전 서구,스타벅스,1
스타벅스,대전스타일마켓점,대전광역시 동구 동서대로 1689,127.43669956546302,36.3502454253977,대전광역시,동구,대전 동구,스타벅스,1
스타벅스대전신탄진DT점,대전신탄진DT점,대전광역시 대덕구 덕암북로 1,127.41999194714899,36.4486894209093,대전광역시,대덕구,대전 대덕,스타벅스,1
스타벅스대전호텔점,대전호텔점,대전광역시 서구 둔산중로134번길 13,127.38760866242201,36.3590975393155,대전광역시,서구,대전 서구,스타벅스,1
스타벅스,대전법원점,대전광역시 서구 둔산로123번길 43,127.387431226361,36.353301603827,대전광역시,서구,대전 서구,스타벅스,1
스타벅스대전둔산로점,대전둔산로점,대전광역시 서구 대덕대로241번길 35,127.377273603109,36.354249487712,대전광역시,서구,대전 서구,스타벅스,1
스타벅스,대전목원대점,대전광역시 서구 도안북로93번길 25,127.338583838334,36.3311769488524,대전광역시,서구,대전 서구,스타벅스,1
스타벅스대전태평점,대전태평점,대전광역시 중구 태평로 71,127.393401847791,36.3233023711898,대전광역시,중구,대전 중구,스타벅스,1
스타벅스대전가수원DT점,대전가수원DT점,대전광역시 서구 계백로 1128,127.348926136094,36.303700483042604,대전광역시,서구,대전 서구,스타벅스,1
스타벅스대전대사디티점,대전대사디티점,대전광역시 중구 계룡로 949,127.41741424600299,36.3187983737849,대전광역시,중구,대전 중구,스타벅스,1
스타벅스대전둔산남로점,대전둔산남로점,대전광역시 서구 둔산남로 100,127.388647991891,36.3487294898058,대전광역시,서구,대전 서구,스타벅스,1
스타벅스,대전유성구청점,대전광역시 유성구 어은로 42,127.35769872839799,36.3622300550635,대전광역시,유성구,대전 유성,스타벅스,1
스타벅스,대전도안DT점,대전광역시 유성구 도안대로 573,127.339982922229,36.3514988115428,대전광역시,유성구,대전 유성,스타벅스,1
스타벅스,대전장대점,대전광역시 유성구 유성대로 781,127.336261790505,36.3619867230238,대전광역시,유성구,대전 유성,스타벅스,1
스타벅스,대전복수점,대전광역시 서구 복수남로 28,127.37824135475901,36.2983678760776,대전광역시,서구,대전 서구,스타벅스,1
스타벅스,대전한남대DT점,대전광역시 대덕구 한밭대로 1122,127.423135377402,36.3585082703083,대전광역시,대덕구,대전 대덕,스타벅스,1
스타벅스대전한남대DT,,대전광역시 대덕구 한밭대로 1122,127.423135377402,36.3585082703083,대전광역시,대덕구,대전 대덕,스타벅스,1
스타벅스,대전건양대병원점,대전광역시 서구 관저동로 170,127.341157321359,36.3072989892043,대전광역시,서구,대전 서구,스타벅스,1
스타벅스,대전정부청사역점,대전광역시 서구 한밭대로 755,127.38251271813999,36.358170066296,대전광역시,서구,대전 서구,스타벅스,1
스타벅스,대전탄방역점,대전광역시 서구 문정로2번길 95,127.385504978428,36.3432157467673,대전광역시,서구,대전 서구,스타벅스,1
스타벅스,대전반석역점,대전광역시 유성구 북유성대로 303,127.31425071771002,36.391630422980796,대전광역시,유성구,대전 유성,스타벅스,1
스타벅스,대전터미널DT점,대전광역시 동구 동서대로 1658,127.434243563795,36.347845506676,대전광역시,동구,대전 동구,스타벅스,1
스타벅스,센텀드림월드점,부산광역시 해운대구 센텀2로 25,129.13297998235,35.1669618879898,부산광역시,해운대구,부산 해운대,스타벅스,1
스타벅스,부산대연역점,부산광역시 남구 수영로 240-1,129.093067550223,35.1349506851431,부산광역시,남구,부산 남구,스타벅스,1
스타벅스,팔레드시즈점,부산광역시 해운대구 해운대해변로298번길 24,129.16660481764401,35.1602158913492,부산광역시,해운대구,부산 해운대,스타벅스,1
스타벅스,BIFC몰점,부산광역시 남구 문현금융로 40,129.065885085962,35.1465053091219,부산광역시,남구,부산 남구,스타벅스,1
스타벅스,남천점,부산광역시 수영구 남천바다로 38,129.114207648607,35.1483240681641,부산광역시,수영구,부산 수영,스타벅스,1
스타벅스,부산화명역점,부산광역시 북구 금곡대로285번길 5,129.01321456748698,35.2336891168998,부산광역시,북구,부산 북구,스타벅스,1
스타벅스,부산안락DT점,부산광역시 동래구 충렬대로 446,129.10688496437598,35.1959122197564,부산광역시,동래구,부산 동래,스타벅스,1
스타벅스,범일교차로점,부산광역시 동구 조방로 4,129.063806565928,35.1377349832092,부산광역시,동구,부산 동구,스타벅스,1
스타벅스,서면전포역점,부산광역시 부산진구 전포대로199번길 27,129.063616002244,35.1542952546818,부산광역시,부산진구,부산 부산진,스타벅스,1
스타벅스,피프광장점,부산광역시 중구 비프광장로 25,129.028040761744,35.0989679423748,부산광역시,중구,부산 중구,스타벅스,1
스타벅스,부산덕천역점,부산광역시 북구 만덕대로 30,129.008502470617,35.2106799840775,부산광역시,북구,부산 북구,스타벅스,1
스타벅스,부산사직점,부산광역시 동래구 사직북로 24,129.060561433144,35.1979853362218,부산광역시,동래구,부산 동래,스타벅스,1
스타벅스,해운대이마트점,부산광역시 해운대구 좌동순환로 511,129.167401483699,35.1660401471884,부산광역시,해운대구,부산 해운대,스타벅스,1
스타벅스,부산괴정역점,부산광역시 사하구 사하로186번길 6,128.994252485597,35.098402408862704,부산광역시,사하구,부산 사하,스타벅스,1
