상호명,지점명,도로명주소,경도,위도,광역시도,시군구,ID,브랜드명,이디야 매장수
이디야커피,신림신원점,서울특별시 관악구 신원로 16,126.927919762351,37.4807333350415,서울특별시,관악구,서울 관악,이디야,1
이디야에스프레소,,서울특별시 중구 세종대로11길 26,126.974563036541,37.5623047513967,서울특별시,중구,서울 중구,이디야,1
이디야커피,이마트은평점,서울특별시 은평구 은평로 111,126.920491206786,37.600819505627605,서울특별시,은평구,서울 은평,이디야,1
이디야커피경희대점,경희대점,서울특별시 동대문구 경희대로 4,127.052504128517,37.591897562278206,서울특별시,동대문구,서울 동대문,이디야,1
이디아,망원역점,서울특별시 마포구 월드컵로 82-1,126.91021096184099,37.556367092552,서울특별시,마포구,서울 마포,이디야,1
이디야커피,강동역점,서울특별시 강동구 천호대로 1065,127.13026794695499,37.536928324955504,서울특별시,강동구,서울 강동,이디야,1
이디야커피,월곡중앙점,서울특별시 성북구 종암로 167,127.03097748737801,37.6050491796559,서울특별시,성북구,서울 성북,이디야,1
이디야커피,오목교대학학원점,서울특별시 양천구 오목로 319,126.873049951186,37.5250676013836,서울특별시,양천구,서울 양천,이디야,1
이디야커피,개포역점,서울특별시 강남구 개포로82길 11,127.067425729925,37.488548650693296,서울특별시,강남구,서울 강남,이디야,1
이디야커피,압구정점,서울특별시 강남구 논현로167길 16,127.026880489664,37.5247773979386,서울특별시,강남구,서울 강남,이디야,1
이디야커피,국민대점,서울특별시 성북구 정릉로9라길 8,127.000373670415,37.61115524334679,서울특별시,성북구,서울 성북,이디야,1
이디야커피,삼성동점,서울특별시 강남구 테헤란로88길 10,127.059450446397,37.50683996708,서울특별시,강남구,서울 강남,이디야,1
이디야커피,응암오거리점,서울특별시 은평구 응암로 211,126.917113052516,37.590895219975295,서울특별시,은평구,서울 은평,이디야,1
이디야커피애오개역점,애오개역점,서울특별시 마포구 마포대로 208,126.956827025172,37.5525082273898,서울특별시,마포구,서울 마포,이디야,1
이디야커피,곰달래점,서울특별시 강서구 곰달래로 52,126.83857081499201,37.5299505499559,서울특별시,강서구,서울 강서,이디야,1
이디야커피,신상도초교점,서울특별시 동작구 양녕로 183,126.94315917418601,37.4977202768361,서울특별시,동작구,서울 동작,이디야,1
이디야커피,선릉점,서울특별시 강남구 선릉로86길 15,127.050817251518,37.503518098472206,서울특별시,강남구,서울 강남,이디야,1
이디야커피,메르디앙고척점,서울특별시 구로구 중앙로8길 11,126.86327799043801,37.502520020613396,서울특별시,구로구,서울 구로,이디야,1
이디야커피,,서울특별시 용산구 이촌로77길 19,126.974876251724,37.520426902219,서울특별시,용산구,서울 용산,이디야,1
이디야커피,동자동점,서울특별시 용산구 후암로 93,126.975104579843,37.55334408081929,서울특별시,용산구,서울 용산,이디야,1
이디야커피,,서울특별시 노원구 화랑로 510,127.08373079145599,37.6198872140939,서울특별시,노원구,서울 노원,이디야,1
이디야커피,굽은다리역점,서울특별시 강동구 양재대로 1543,127.141847322504,37.5435006441838,서울특별시,강동구,서울 강동,이디야,1
이디야커피,선릉사거리점,서울특별시 강남구 선릉로 519,127.04799384766599,37.5058651538517,서울특별시,강남구,서울 강남,이디야,1
이디야커피낙원동점,낙원동점,서울특별시 종로구 삼일대로 436-1,126.98800436972401,37.573593653983,서울특별시,종로구,서울 종로,이디야,1
이디야커피,중계점,서울특별시 노원구 동일로204가길 34,127.06815531491699,37.6407414112419,서울특별시,노원구,서울 노원,이디야,1
이디야커피,현대시장점,서울특별시 관악구 은천로 101,126.946599553122,37.487082572525104,서울특별시,관악구,서울 관악,이디야,1
이디야커피,테헤란로점,서울특별시 강남구 테헤란로 125,127.031663323629,37.499596226844794,서울특별시,강남구,서울 강남,이디야,1
이디야커피,,서울특별시 영등포구 영중로 37,126.904695659802,37.519472523210204,서울특별시,영등포구,서울 영등포,이디야,1
이디야커피,가산월드점,서울특별시 금천구 가산디지털2로 123,126.878698539315,37.4787176322481,서울특별시,금천구,서울 금천,이디야,1
이디야커피용두점,용두점,서울특별시 동대문구 고산자로 413-1,127.037911897522,37.5766510073258,서울특별시,동대문구,서울 동대문,이디야,1
이디야커피,천호역점,서울특별시 강동구 천호대로 1006,127.123726970464,37.5379612367117,서울특별시,강동구,서울 강동,이디야,1
이디야커피,송정역점,서울특별시 강서구 공항대로 24,126.809937135907,37.5611565100407,서울특별시,강서구,서울 강서,이디야,1
이디야커피,도봉역점,서울특별시 도봉구 도봉로 823,127.044745416101,37.6779109832961,서울특별시,도봉구,서울 도봉,이디야,1
이디아신촌역점,신촌역점,서울특별시 서대문구 신촌로 87-20,126.936444210397,37.556498197347004,서울특별시,서대문구,서울 서대문,이디야,1
이디야커피,봉천역점,서울특별시 관악구 남부순환로216길 2,126.948975100251,37.4813640319471,서울특별시,관악구,서울 관악,이디야,1
이디야커피,천호점,서울특별시 강동구 구천면로 238,127.130857852853,37.5416722216499,서울특별시,강동구,서울 강동,이디야,1
이디야커피양재AT점,양재AT점,서울특별시 서초구 동산로 3,127.04026453560199,37.4690754974886,서울특별시,서초구,서울 서초,이디야,1
이디야커피,망원중앙점,서울특별시 마포구 월드컵로 147,126.905460718039,37.560783284032,서울특별시,마포구,서울 마포,이디야,1
이디야커피봉천중앙점,봉천중앙점,서울특별시 관악구 남부순환로 1874,126.957736710026,37.4789997962486,서울특별시,관악구,서울 관악,이디야,1
이디야커피,서울고교점,서울특별시 서초구 효령로40길 4,127.005761842388,37.4827385860329,서울특별시,서초구,서울 서초,이디야,1
이디아커피,석계중앙점,서울특별시 성북구 화랑로40길 61,127.064924087134,37.6137657868884,서울특별시,성북구,서울 성북,이디야,1
이디아커피,,서울특별시 성동구 사근동길 4,127.04156746254999,37.559957336866496,서울특별시,성동구,서울 성동,이디야,1
이디야커피,,서울특별시 성북구 오패산로16길 37,127.03821823545,37.6091540791412,서울특별시,성북구,서울 성북,이디야,1
이디야커피,장한평점,서울특별시 성동구 천호대로 426,127.06625353067601,37.560857972691295,서울특별시,성동구,서울 성동,이디야,1
이디야커피가든파이브,,서울특별시 송파구 충민로 66,127.124940952848,37.477608217824,서울특별시,송파구,서울 송파,이디야,1
이디야커피,불광연서로점,서울특별시 은평구 연서로 275,126.92483347474399,37.6209341127131,서울특별시,은평구,서울 은평,이디야,1
이디야커피,양천향교역점,서울특별시 강서구 강서로 462,126.841386428116,37.566605220671704,서울특별시,강서구,서울 강서,이디야,1
이디야커피,,서울특별시 동대문구 답십리로63길 131,127.069316517491,37.5784976323949,서울특별시,동대문구,서울 동대문,이디야,1
이디야커피,구파발역점,서울특별시 은평구 진관2로 29-21,126.91938722260201,37.6356341876497,서울특별시,은평구,서울 은평,이디야,1
이디야커피,연신내중앙점,서울특별시 은평구 통일로 825,126.92268061966699,37.6170490597903,서울특별시,은평구,서울 은평,이디야,1
이디야커피,중랑역점,서울특별시 중랑구 망우로 198,127.074850456142,37.5933182750055,서울특별시,중랑구,서울 중랑,이디야,1
이디야카페,,서울특별시 성북구 북악산로 851,127.018584155289,37.6001262088188,서울특별시,성북구,서울 성북,이디야,1
이디야커피,동부병원사거리점,서울특별시 동대문구 무학로 104,127.03087696794701,37.5735028815828,서울특별시,동대문구,서울 동대문,이디야,1
이디야커피신림중앙점,신림중앙점,서울특별시 관악구 관천로 52,126.92661334088601,37.4843256734976,서울특별시,관악구,서울 관악,이디야,1
이디야커피,가산그레이트점,서울특별시 금천구 디지털로9길 32,126.887266473346,37.4796276001816,서울특별시,금천구,서울 금천,이디야,1
이디야커피,답십리역점,서울특별시 동대문구 천호대로 265,127.051354190126,37.5682989792325,서울특별시,동대문구,서울 동대문,이디야,1
이디야커피,공항시장역점,서울특별시 강서구 방화동로 37,126.810670159065,37.5641733332656,서울특별시,강서구,서울 강서,이디야,1
이디야커피수유역점,수유역점,서울특별시 강북구 도봉로 355,127.02669125015899,37.6393343906266,서울특별시,강북구,서울 강북,이디야,1
이디야커피,장안사거리점,서울특별시 동대문구 답십리로 309,127.07471335035801,37.572376898460604,서울특별시,동대문구,서울 동대문,이디야,1
이디야커피,오금점,서울특별시 송파구 오금로 306,127.126105166905,37.5028736267339,서울특별시,송파구,서울 송파,이디야,1
이디야커피,돈암동점,서울특별시 성북구 동소문로 119,127.01788585056299,37.5938041113689,서울특별시,성북구,서울 성북,이디야,1
이디야커피,미아역점,서울특별시 강북구 도봉로 207,127.02545799316002,37.6270521153716,서울특별시,강북구,서울 강북,이디야,1
이디야커피,삼전역점,서울특별시 송파구 백제고분로 263,127.095784078649,37.502771571862,서울특별시,송파구,서울 송파,이디야,1
이디야커피,건대후문점,서울특별시 광진구 광나루로 416,127.075565780456,37.5464513792064,서울특별시,광진구,서울 광진,이디야,1
이디야커피약수점,약수점,서울특별시 중구 다산로 131,127.010814506672,37.555694030957106,서울특별시,중구,서울 중구,이디야,1
이디야커피,별관,서울특별시 강남구 선릉로 577,127.04357649757699,37.509902237609204,서울특별시,강남구,서울 강남,이디야,1
이디야커피,명지대점,서울특별시 서대문구 거북골로 33,126.924049056536,37.579452440777295,서울특별시,서대문구,서울 서대문,이디야,1
이디야커피을지로역점,을지로역점,서울특별시 중구 남대문로 112,126.982997406649,37.5671712525087,서울특별시,중구,서울 중구,이디야,1
이디야커피,IBK점,서울특별시 중구 을지로 79,126.986549821175,37.566480968300205,서울특별시,중구,서울 중구,이디야,1
이디야커피김안과점,김안과점,서울특별시 영등포구 영신로 136,126.901570561173,37.519668760289505,서울특별시,영등포구,서울 영등포,이디야,1
이디야커피,방이미성점,서울특별시 송파구 양재대로 1089,127.122462445074,37.505847153769004,서울특별시,송파구,서울 송파,이디야,1
이디야커피,강서구청점,서울특별시 강서구 화곡로 292,126.848757193059,37.55030556777729,서울특별시,강서구,서울 강서,이디야,1
